UF;Rodovia;Sentido;Alta;Média;Baixa;Latitude;Longitude
MA;BR-222;Crescente;X;;;-3.9335646;-45.6242315
MA;BR-222;Crescente;;;X;-3.9379898;-45.6320689
MA;BR-222;Crescente;;X;;-3.9421672;-45.6401129
MA;BR-222;Crescente;;;;-3.9597145;-45.6637517
MA;BR-222;Crescente;;;;-3.9647504;-45.6670658
MA;BR-222;Crescente;;;;-3.9742121;-45.6684025
MA;BR-222;Crescente;;;;-3.9786011;-45.6762318
MA;BR-222;Crescente;X;;;-3.9829492;-45.684063
MA;BR-222;Crescente;X;;;-3.9873127;-45.6918843
MA;BR-222;Crescente;X;;;-3.991666;-45.6997042
MA;BR-222;Crescente;X;;;-3.99599;-45.7075574
MA;BR-222;Crescente;X;;;-4.0002858;-45.7154194
MA;BR-222;Crescente;X;;;-4.0045843;-45.7232795
MA;BR-222;Crescente;X;;;-4.008867;-45.7311558
MA;BR-222;Crescente;X;;;-4.0131468;-45.739026
MA;BR-222;Crescente;X;;;-4.0174005;-45.7469167
MA;BR-222;Crescente;X;;;-4.0216213;-45.7548219
MA;BR-222;Crescente;X;;;-4.0258556;-45.7627075
MA;BR-222;Crescente;X;;;-4.0300333;-45.7706428
MA;BR-222;Crescente;;X;;-4.0333588;-45.7788655
MA;BR-222;Crescente;;X;;-4.0346276;-45.7877378
MA;BR-222;Crescente;;;X;-4.0401474;-45.794502
MA;BR-222;Crescente;;;;-4.0472435;-45.7999281
MA;BR-222;Crescente;;;;-4.0546998;-45.8048939
MA;BR-222;Crescente;;;;-4.0617287;-45.8103069
MA;BR-222;Crescente;;;;-4.065008;-45.81863
MA;BR-222;Crescente;;;;-4.0651442;-45.8274646
MA;BR-222;Crescente;;;;-4.0682828;-45.8354067
MA;BR-222;Crescente;;;;-4.0705093;-45.8437333
MA;BR-222;Crescente;;;;-4.0739101;-45.8517766
MA;BR-222;Crescente;;;;-4.0794002;-45.858702
MA;BR-222;Crescente;;;;-4.078335;-45.8671379
MA;BR-222;Crescente;;;;-4.081484;-45.875512
MA;BR-222;Crescente;;;;-4.0829065;-45.8840863
MA;BR-222;Crescente;;;X;-4.079797;-45.8922037
MA;BR-222;Crescente;;;X;-4.0734534;-45.8984635
MA;BR-222;Crescente;;;;-4.0714687;-45.9067326
MA;BR-222;Crescente;;;;-4.076734;-45.9132197
MA;BR-222;Crescente;;;;-4.0792923;-45.9211443
MA;BR-222;Crescente;;;;-4.0824561;-45.9290344
MA;BR-222;Crescente;;;;-4.0781617;-45.9412277
MA;BR-222;Crescente;;;;-4.0748785;-45.9456202
MA;BR-222;Crescente;;;;-4.0777227;-45.9508533
MA;BR-222;Crescente;;;;-4.0774349;-45.9591609
MA;BR-222;Crescente;;;;-4.0834094;-45.9651925
MA;BR-222;Crescente;;;;-4.0918987;-45.9665436
MA;BR-222;Crescente;;X;;-4.1002324;-45.9691872
MA;BR-222;Crescente;;;;-4.1088545;-45.9678665
MA;BR-222;Crescente;;;;-4.1128945;-45.9749543
MA;BR-222;Crescente;;;;-4.12686;-45.9831019
MA;BR-222;Crescente;;;;-4.1508548;-46.0036837
MA;BR-222;Crescente;;;;-4.1508727;-46.0036919
MA;BR-222;Crescente;;;;-4.159291;-46.0060793
MA;BR-222;Crescente;;;;-4.1636012;-46.0116948
MA;BR-222;Crescente;;;;-4.1648244;-46.0202777
MA;BR-222;Crescente;;;;-4.1669798;-46.0284748
MA;BR-222;Crescente;;;X;-4.1742194;-46.0333626
MA;BR-222;Crescente;;;;-4.1780406;-46.0403476
MA;BR-222;Crescente;X;;;-4.1823087;-46.0478434
MA;BR-222;Crescente;X;;;-4.171233;-46.0911198
MA;BR-222;Crescente;X;;;-4.1667808;-46.1052945
MA;BR-222;Crescente;X;;;-4.16703;-46.1155393
MA;BR-222;Crescente;X;;;-4.1708228;-46.1261603
MA;BR-222;Crescente;X;;;-4.1706626;-46.1296279
MA;BR-222;Crescente;;;X;-4.1772343;-46.1322548
MA;BR-222;Crescente;;X;;-4.1944878;-46.1313906
MA;BR-222;Crescente;;X;;-4.215518;-46.1605803
MA;BR-222;Crescente;X;;;-4.2429671;-46.1937399
MA;BR-222;Crescente;X;;;-4.2464358;-46.198327
MA;BR-222;Crescente;X;;;-4.2549766;-46.2009555
MA;BR-222;Crescente;X;;;-4.2635971;-46.2033098
MA;BR-222;Crescente;X;;;-4.2722249;-46.2056701
MA;BR-222;Crescente;X;;;-4.280583;-46.2084836
MA;BR-222;Crescente;X;;;-4.2857878;-46.2157676
MA;BR-222;Crescente;X;;;-4.2910025;-46.2230492
MA;BR-222;Crescente;;X;;-4.2962801;-46.2302862
MA;BR-222;Crescente;X;;;-4.3015933;-46.237505
MA;BR-222;Crescente;X;;;-4.3059793;-46.2452057
MA;BR-222;Crescente;;;;-4.3091978;-46.2535809
MA;BR-222;Decrescente;X;;;-4.3124777;-46.2619845
MA;BR-222;Decrescente;X;;;-4.3124496;-46.2619119
MA;BR-222;Decrescente;;X;;-4.3092337;-46.2535414
MA;BR-222;Decrescente;X;;;-4.3060126;-46.2451889
MA;BR-222;Decrescente;X;;;-4.301613;-46.2374694
MA;BR-222;Decrescente;X;;;-4.2962986;-46.2302589
MA;BR-222;Decrescente;X;;;-4.2910141;-46.223011
MA;BR-222;Decrescente;X;;;-4.2857996;-46.2157346
MA;BR-222;Decrescente;X;;;-4.2805836;-46.208453
MA;BR-222;Decrescente;X;;;-4.2721943;-46.2056437
MA;BR-222;Decrescente;X;;;-4.26359;-46.2032753
MA;BR-222;Decrescente;;;;-4.2549634;-46.2009211
MA;BR-222;Decrescente;X;;;-4.2464499;-46.198301
MA;BR-222;Decrescente;;;;-4.2164989;-46.1613333
MA;BR-222;Decrescente;X;;;-4.1963089;-46.1342931
MA;BR-222;Decrescente;X;;;-4.179025;-46.131824
MA;BR-222;Decrescente;X;;;-4.1772073;-46.132225
MA;BR-222;Decrescente;X;;;-4.1706734;-46.1295922
MA;BR-222;Decrescente;X;;;-4.1670608;-46.1193717
MA;BR-222;Decrescente;X;;;-4.1659518;-46.1109647
MA;BR-222;Decrescente;;;;-4.1686899;-46.0948727
MA;BR-222;Decrescente;;;;-4.1881986;-46.0616806
MA;BR-222;Decrescente;;;X;-4.1902702;-46.0572972
MA;BR-222;Decrescente;;;;-4.1842054;-46.0481518
MA;BR-222;Decrescente;;;;-4.1822273;-46.0477584
MA;BR-222;Decrescente;;;;-4.1768624;-46.0354099
MA;BR-222;Decrescente;;;;-4.1742062;-46.0333173
MA;BR-222;Decrescente;;;;-4.1669884;-46.028457
MA;BR-222;Decrescente;;;;-4.1648474;-46.0202622
MA;BR-222;Decrescente;;;;-4.1636224;-46.0116703
MA;BR-222;Decrescente;;;;-4.1589026;-46.0061643
MA;BR-222;Decrescente;;;;-4.1508695;-46.0036502
MA;BR-222;Decrescente;;;;-4.1200158;-45.981389
MA;BR-222;Decrescente;;;;-4.1173096;-45.9824083
MA;BR-222;Decrescente;;;X;-4.1129059;-45.9749317
MA;BR-222;Decrescente;;;;-4.1088273;-45.9678235
MA;BR-222;Decrescente;;;;-4.1002224;-45.9691364
MA;BR-222;Decrescente;;;;-4.0918919;-45.9664922
MA;BR-222;Decrescente;;;;-4.0834;-45.9651684
MA;BR-222;Decrescente;;;;-4.0774394;-45.9591224
MA;BR-222;Decrescente;;;;-4.0777341;-45.9508236
MA;BR-222;Decrescente;;;;-4.0776896;-45.9382713
MA;BR-222;Decrescente;;;;-4.0774219;-45.9359956
MA;BR-222;Decrescente;;;;-4.0824808;-45.9290123
MA;BR-222;Decrescente;;;;-4.0792926;-45.9211125
MA;BR-222;Decrescente;;;;-4.0767661;-45.9131944
MA;BR-222;Decrescente;;;;-4.071479;-45.9067071
MA;BR-222;Decrescente;;;;-4.0734738;-45.8984623
MA;BR-222;Decrescente;;;;-4.0798287;-45.8922094
MA;BR-222;Decrescente;;;;-4.082925;-45.8840821
MA;BR-222;Decrescente;;;;-4.08151;-45.8754976
MA;BR-222;Decrescente;;;;-4.0783617;-45.8671045
MA;BR-222;Decrescente;;;;-4.0794118;-45.8586506
MA;BR-222;Decrescente;;;;-4.0727629;-45.8481044
MA;BR-222;Decrescente;;;;-4.0705029;-45.8437208
MA;BR-222;Decrescente;;;;-4.0682744;-45.8353757
MA;BR-222;Decrescente;;;;-4.0651524;-45.8274315
MA;BR-222;Decrescente;;;;-4.0650174;-45.8186095
MA;BR-222;Decrescente;;;;-4.0617474;-45.810271
MA;BR-222;Decrescente;;X;;-4.0546948;-45.8048639
MA;BR-222;Decrescente;;X;;-4.0472441;-45.7998889
MA;BR-222;Decrescente;;X;;-4.0401513;-45.7944628
MA;BR-222;Decrescente;X;;;-4.0346422;-45.7877101
MA;BR-222;Decrescente;X;;;-4.0313559;-45.7731972
MA;BR-222;Decrescente;X;;;-4.0300168;-45.7706374
MA;BR-222;Decrescente;X;;;-4.0258476;-45.7626948
MA;BR-222;Decrescente;X;;;-4.0216237;-45.754797
MA;BR-222;Decrescente;X;;;-4.0174002;-45.7469043
MA;BR-222;Decrescente;X;;;-4.0131473;-45.7390051
MA;BR-222;Decrescente;X;;;-4.0088682;-45.7311284
MA;BR-222;Decrescente;;;X;-4.0045918;-45.7232697
MA;BR-222;Decrescente;;;;-4.0002933;-45.7154033
MA;BR-222;Decrescente;X;;;-3.9354066;-45.6267366
MA;BR-222;Decrescente;X;;;-3.9335705;-45.6242174
MA;BR-222;Decrescente;X;;;-3.9274412;-45.6175305
MA;BR-222;Decrescente;;;X;-3.9209783;-45.6112202
MA;BR-222;Decrescente;;X;;-3.9176795;-45.6027915
MA;BR-222;Decrescente;;X;;-3.9139029;-45.5946981
MA;BR-222;Decrescente;;;;-3.9078151;-45.5880143
MA;BR-222;Decrescente;X;;;-3.9013282;-45.5817095
MA;BR-222;Decrescente;X;;;-3.8943586;-45.5759327
MA;BR-222;Decrescente;X;;;-3.8874069;-45.5701093
MA;BR-222;Decrescente;X;;;-3.8805002;-45.564241
MA;BR-222;Decrescente;X;;;-3.8743806;-45.5576264
MA;BR-222;Decrescente;X;;;-3.8688718;-45.5504315
MA;BR-222;Decrescente;;X;;-3.8634171;-45.5431968
MA;BR-222;Decrescente;X;;;-3.85381;-45.530294
MA;BR-222;Decrescente;X;;;-3.8525926;-45.5286674
MA;BR-222;Decrescente;;;X;-3.8472531;-45.5213497
MA;BR-222;Decrescente;;;;-3.8419297;-45.5139953
MA;BR-222;Decrescente;;;;-3.8366602;-45.5066216
MA;BR-222;Decrescente;;;;-3.8314228;-45.4992334
MA;BR-222;Decrescente;;;X;-3.8260382;-45.4919757
MA;BR-222;Decrescente;;;;-3.8183969;-45.4871398
MA;BR-222;Decrescente;;;X;-3.8107399;-45.4823031
MA;BR-222;Decrescente;;;;-3.8030944;-45.4774376
MA;BR-222;Decrescente;;;;-3.7954891;-45.4725354
MA;BR-222;Decrescente;;;;-3.7878947;-45.4675837
MA;BR-222;Decrescente;;;;-3.780341;-45.4626211
MA;BR-222;Decrescente;;;;-3.7727942;-45.4575981
MA;BR-222;Decrescente;;;X;-3.7586295;-45.4480352
MA;BR-222;Decrescente;;;;-3.7577965;-45.4474592
MA;BR-222;Decrescente;;;;-3.7503089;-45.4423493
MA;BR-222;Decrescente;;;;-3.7428421;-45.4372284
MA;BR-222;Decrescente;;X;;-3.7353826;-45.4321115
MA;BR-222;Decrescente;;;X;-3.7279132;-45.4269982
MA;BR-222;Decrescente;;;;-3.7199552;-45.4227117
MA;BR-222;Decrescente;X;;;-3.7118729;-45.4186135
MA;BR-222;Decrescente;;;;-3.7042922;-45.4137667
MA;BR-222;Decrescente;;;;-3.6938752;-45.4047145
MA;BR-222;Decrescente;;;X;-3.6906178;-45.4018878
MA;BR-222;Decrescente;;;;-3.6835571;-45.3962342
MA;BR-222;Decrescente;;X;;-3.6762724;-45.3908719
MA;BR-222;Decrescente;X;;;-3.7053354;-45.3073404
MA;BR-222;Decrescente;X;;;-3.7041718;-45.3052986
MA;BR-222;Decrescente;X;;;-3.6999525;-45.2973042
MA;BR-222;Decrescente;X;;;-3.6957426;-45.289299
MA;BR-222;Decrescente;X;;;-3.6915137;-45.281308
MA;BR-222;Decrescente;X;;;-3.687326;-45.2733148
MA;BR-222;Decrescente;X;;;-3.6830842;-45.265335
MA;BR-222;Decrescente;X;;;-3.6788579;-45.2573562
MA;BR-222;Decrescente;X;;;-3.6745949;-45.2493865
MA;BR-222;Decrescente;X;;;-3.6703861;-45.2414082
MA;BR-222;Decrescente;X;;;-3.6661321;-45.2334375
MA;BR-222;Decrescente;X;;;-3.6618645;-45.2254648
MA;BR-222;Decrescente;X;;;-3.6576164;-45.2174932
MA;BR-222;Decrescente;X;;;-3.6533449;-45.2095337
MA;BR-222;Decrescente;;X;;-3.6490682;-45.2015721
MA;BR-222;Decrescente;X;;;-3.6428784;-45.1900233
MA;BR-222;Decrescente;X;;;-3.6401546;-45.1849765
MA;BR-222;Decrescente;X;;;-3.6330821;-45.1719818
MA;BR-222;Decrescente;X;;;-3.6256102;-45.1583136
MA;BR-222;Decrescente;;X;;-3.618102;-45.1446675
MA;BR-222;Decrescente;X;;;-3.6105624;-45.1310529
MA;BR-222;Decrescente;;X;;-3.5962394;-45.1055081
MA;BR-222;Decrescente;X;;;-3.5953252;-45.1038866
MA;BR-222;Decrescente;X;;;-3.5879212;-45.0902031
MA;BR-222;Decrescente;;;X;-3.586411;-45.0746993
MA;BR-222;Decrescente;;;;-3.5849321;-45.0591919
MA;BR-222;Decrescente;X;;;-3.5643988;-44.9358759
MA;BR-222;Decrescente;X;;;-3.5638714;-44.9349226
MA;BR-222;Decrescente;X;;;-3.5611526;-44.9300272
MA;BR-222;Decrescente;X;;;-3.5583973;-44.9251021
MA;BR-222;Decrescente;;X;;-3.5556392;-44.9202113
MA;BR-222;Decrescente;;X;;-3.5528754;-44.9153057
MA;BR-222;Decrescente;X;;;-3.5500973;-44.9104057
MA;BR-222;Decrescente;;;X;-3.5473356;-44.9055117
MA;BR-222;Decrescente;;X;;-3.5445476;-44.9006122
MA;BR-222;Decrescente;;;X;-3.5417531;-44.8957164
MA;BR-222;Decrescente;;X;;-3.5378355;-44.891795
MA;BR-222;Decrescente;X;;;-3.5334262;-44.8883139
MA;BR-222;Decrescente;X;;;-3.5283212;-44.8868765
MA;BR-222;Decrescente;X;;;-3.5228264;-44.8878014
MA;BR-222;Decrescente;X;;;-3.517419;-44.8863686
MA;BR-222;Decrescente;X;;;-3.5119717;-44.8849654
MA;BR-222;Decrescente;X;;;-3.4513247;-44.823447
MA;BR-222;Decrescente;;;X;-3.4529064;-44.8165058
MA;BR-222;Decrescente;;;;-3.4546093;-44.8089419
MA;BR-222;Decrescente;;;X;-3.4564007;-44.8010018
MA;BR-222;Decrescente;;;;-3.4581759;-44.7930657
MA;BR-222;Decrescente;;X;;-3.4599455;-44.7851177
MA;BR-222;Decrescente;;;X;-3.4619617;-44.7769472
MA;BR-222;Decrescente;X;;;-3.4692058;-44.7714872
MA;BR-222;Decrescente;X;;;-3.4772263;-44.7671771
MA;BR-222;Decrescente;X;;;-3.4862931;-44.7665632
MA;BR-222;Decrescente;X;;;-3.4951059;-44.7651466
MA;BR-222;Decrescente;X;;;-3.5033951;-44.7612544
MA;BR-222;Decrescente;X;;;-3.5117083;-44.75737
MA;BR-222;Decrescente;X;;;-3.5272574;-44.7501375
MA;BR-222;Decrescente;X;;;-3.5283412;-44.7496233
MA;BR-222;Decrescente;;;X;-3.5366678;-44.7457496
MA;BR-222;Decrescente;X;;;-3.5449827;-44.7418909
MA;BR-222;Decrescente;X;;;-3.551109;-44.7355508
MA;BR-222;Decrescente;X;;;-3.5542575;-44.7269256
MA;BR-222;Decrescente;X;;;-3.5574545;-44.7183108
MA;BR-222;Decrescente;X;;;-3.5606601;-44.7096982
MA;BR-222;Decrescente;X;;;-3.5655377;-44.701941
MA;BR-222;Decrescente;X;;;-3.5707466;-44.6943832
MA;BR-222;Decrescente;X;;;-3.5732531;-44.6856593
MA;BR-222;Decrescente;;;;-3.5748311;-44.6766203
MA;BR-316;Crescente;;X;;-1.8010851;-46.3168012
MA;BR-316;Crescente;;;;-1.7962136;-46.3091462
MA;BR-316;Crescente;;;;-1.7914802;-46.3017276
MA;BR-316;Crescente;;;;-1.7867419;-46.2942993
MA;BR-316;Crescente;;;;-1.7820216;-46.2868675
MA;BR-316;Crescente;;;;-1.7811229;-46.278227
MA;BR-316;Crescente;;;X;-1.7801881;-46.2684297
MA;BR-316;Crescente;;;;-1.7774879;-46.2612323
MA;BR-316;Crescente;;;;-1.7784198;-46.2529236
MA;BR-316;Crescente;;;;-1.7821151;-46.2449268
MA;BR-316;Crescente;;;;-1.7858003;-46.2369124
MA;BR-316;Crescente;;;;-1.7894906;-46.2289101
MA;BR-316;Crescente;;;;-1.7932014;-46.2209154
MA;BR-316;Crescente;;;;-1.7969046;-46.2129291
MA;BR-316;Crescente;;;;-1.8006086;-46.2049357
MA;BR-316;Crescente;X;;;-1.8041765;-46.1968771
MA;BR-316;Crescente;;;;-1.805719;-46.1882165
MA;BR-316;Crescente;;;;-1.8073182;-46.1795536
MA;BR-316;Crescente;;;;-1.8088857;-46.1708696
MA;BR-316;Crescente;;;;-1.8104346;-46.1621956
MA;BR-316;Crescente;;;X;-1.8119839;-46.1535356
MA;BR-316;Crescente;X;;;-1.8135268;-46.1448479
MA;BR-316;Crescente;;;;-1.8150691;-46.1361745
MA;BR-316;Crescente;;;;-1.8166113;-46.1275097
MA;BR-316;Crescente;;X;;-1.8181344;-46.1188309
MA;BR-316;Crescente;X;;;-1.8209303;-46.1106611
MA;BR-316;Crescente;X;;;-1.8281299;-46.105605
MA;BR-316;Crescente;;;;-1.8354423;-46.100672
MA;BR-316;Crescente;X;;;-1.8427415;-46.09575
MA;BR-316;Crescente;X;;;-1.8500409;-46.090824
MA;BR-316;Crescente;X;;;-1.8573254;-46.0858619
MA;BR-316;Crescente;X;;;-1.8646217;-46.0809595
MA;BR-316;Crescente;;X;;-1.8719224;-46.0760046
MA;BR-316;Crescente;;;X;-1.8791976;-46.0710606
MA;BR-316;Crescente;X;;;-1.8864554;-46.0660789
MA;BR-316;Crescente;X;;;-1.8937092;-46.0610663
MA;BR-316;Crescente;X;;;-1.9009823;-46.056103
MA;BR-316;Crescente;X;;;-1.9082452;-46.0511083
MA;BR-316;Crescente;X;;;-1.9154987;-46.0461122
MA;BR-316;Crescente;;;;-1.9227249;-46.041078
MA;BR-316;Crescente;X;;;-1.9299371;-46.0360479
MA;BR-316;Crescente;X;;;-1.9371679;-46.0309995
MA;BR-316;Crescente;X;;;-1.944396;-46.0259542
MA;BR-316;Crescente;X;;;-1.9516093;-46.0209009
MA;BR-316;Crescente;X;;;-1.9588122;-46.0158458
MA;BR-316;Crescente;X;;;-1.9660095;-46.0107696
MA;BR-316;Crescente;X;;;-1.9732021;-46.0056842
MA;BR-316;Crescente;;;;-1.9803916;-46.0006134
MA;BR-316;Crescente;X;;;-1.9875905;-45.9955356
MA;BR-316;Crescente;X;;;-1.9947823;-45.9904589
MA;BR-316;Crescente;X;;;-2.0025032;-45.986281
MA;BR-316;Crescente;X;;;-2.0089905;-45.9803275
MA;BR-316;Crescente;X;;;-2.0159237;-45.9750463
MA;BR-316;Crescente;;X;;-2.0240855;-45.9717423
MA;BR-316;Crescente;;;X;-2.0379607;-45.9661399
MA;BR-316;Crescente;X;;;-2.0470019;-45.9623397
MA;BR-316;Crescente;X;;;-2.0492868;-45.9604013
MA;BR-316;Crescente;;X;;-2.0565068;-45.9537194
MA;BR-316;Crescente;X;;;-2.0637346;-45.9470392
MA;BR-316;Crescente;X;;;-2.0709843;-45.9403804
MA;BR-316;Crescente;X;;;-2.0782179;-45.9336833
MA;BR-316;Crescente;X;;;-2.0854736;-45.9270208
MA;BR-316;Crescente;X;;;-2.0926896;-45.9203141
MA;BR-316;Crescente;X;;;-2.0999167;-45.9136196
MA;BR-316;Crescente;X;;;-2.1071423;-45.9069388
MA;BR-316;Crescente;X;;;-2.1143684;-45.9002512
MA;BR-316;Crescente;;;;-2.1216021;-45.8935712
MA;BR-316;Crescente;;;;-2.1344859;-45.885184
MA;BR-316;Crescente;;;;-2.1379894;-45.8842811
MA;BR-316;Crescente;;;;-2.1467776;-45.8820148
MA;BR-316;Crescente;;;;-2.1555502;-45.8797457
MA;BR-316;Crescente;;;;-2.1643377;-45.8774662
MA;BR-316;Crescente;;;;-2.1731259;-45.8751912
MA;BR-316;Crescente;;;;-2.1819019;-45.8729108
MA;BR-316;Crescente;;;;-2.1906532;-45.870575
MA;BR-316;Crescente;;;;-2.1994185;-45.8682399
MA;BR-316;Crescente;;;;-2.2081749;-45.8659106
MA;BR-316;Crescente;;;;-2.2169515;-45.8635768
MA;BR-316;Crescente;;;;-2.2257096;-45.8612368
MA;BR-316;Crescente;;;;-2.234471;-45.8589016
MA;BR-316;Crescente;;;;-2.2432307;-45.856562
MA;BR-316;Crescente;;;;-2.2519897;-45.8542248
MA;BR-316;Crescente;;;;-2.260757;-45.8518626
MA;BR-316;Crescente;;;;-2.2695204;-45.8495504
MA;BR-316;Crescente;;;;-2.2782881;-45.8472279
MA;BR-316;Crescente;;;;-2.2870409;-45.844912
MA;BR-316;Crescente;;;;-2.2958032;-45.8425834
MA;BR-316;Crescente;;;X;-2.3045785;-45.8402397
MA;BR-316;Crescente;;;X;-2.3133118;-45.8378621
MA;BR-316;Crescente;;;;-2.3220555;-45.8354198
MA;BR-316;Crescente;;;;-2.330783;-45.8329961
MA;BR-316;Crescente;;;X;-2.3395206;-45.8305833
MA;BR-316;Crescente;;;;-2.348264;-45.8281904
MA;BR-316;Crescente;;X;;-2.3570204;-45.8258111
MA;BR-316;Crescente;;;;-2.3657687;-45.823436
MA;BR-316;Crescente;;;X;-2.374518;-45.8210618
MA;BR-316;Crescente;;;;-2.3832759;-45.8186983
MA;BR-316;Crescente;X;;;-2.3920227;-45.8163346
MA;BR-316;Crescente;;;;-2.3998379;-45.8153126
MA;BR-316;Crescente;;;;-2.4077895;-45.8120685
MA;BR-316;Crescente;;;;-2.4165522;-45.8096979
MA;BR-316;Crescente;;;;-2.4252907;-45.8073213
MA;BR-316;Crescente;;;;-2.4340357;-45.8049386
MA;BR-316;Crescente;;;X;-2.4427857;-45.8025504
MA;BR-316;Crescente;;;X;-2.45155;-45.8001972
MA;BR-316;Crescente;;;;-2.4603069;-45.7978667
MA;BR-316;Crescente;;X;;-2.4690717;-45.795508
MA;BR-316;Crescente;;;X;-2.4778158;-45.7931641
MA;BR-316;Crescente;;X;;-2.4865816;-45.7908341
MA;BR-316;Crescente;;;X;-2.4953498;-45.7884903
MA;BR-316;Crescente;;;X;-2.5093403;-45.7847405
MA;BR-316;Crescente;;X;;-2.5128098;-45.7838195
MA;BR-316;Crescente;X;;;-2.5215153;-45.7814914
MA;BR-316;Crescente;;X;;-2.5301959;-45.779162
MA;BR-316;Crescente;;;X;-2.5388914;-45.77683
MA;BR-316;Crescente;X;;;-2.547576;-45.7744915
MA;BR-316;Crescente;X;;;-2.556262;-45.772167
MA;BR-316;Crescente;;;X;-2.5649666;-45.7698337
MA;BR-316;Crescente;X;;;-2.5736502;-45.7675186
MA;BR-316;Crescente;X;;;-2.5823325;-45.7651683
MA;BR-316;Crescente;X;;;-2.5910028;-45.7627597
MA;BR-316;Crescente;X;;;-2.5996763;-45.7603318
MA;BR-316;Crescente;;X;;-2.6083804;-45.7580026
MA;BR-316;Crescente;;;X;-2.6170644;-45.7556823
MA;BR-316;Crescente;;X;;-2.6257573;-45.7533444
MA;BR-316;Crescente;;;X;-2.6344507;-45.7510011
MA;BR-316;Crescente;;;;-2.6431282;-45.7486789
MA;BR-316;Crescente;;X;;-2.6518317;-45.7463922
MA;BR-316;Crescente;;;;-2.6605365;-45.7440702
MA;BR-316;Crescente;;X;;-2.6692059;-45.7417168
MA;BR-316;Crescente;;;X;-2.6779039;-45.739411
MA;BR-316;Crescente;;;;-2.6866101;-45.7370746
MA;BR-316;Crescente;X;;;-2.6953002;-45.7347474
MA;BR-316;Crescente;;;X;-2.703989;-45.7324127
MA;BR-316;Crescente;;;X;-2.7126702;-45.7300705
MA;BR-316;Crescente;X;;;-2.7213523;-45.7277229
MA;BR-316;Crescente;X;;;-2.7300589;-45.7254059
MA;BR-316;Crescente;X;;;-2.7387284;-45.723044
MA;BR-316;Crescente;X;;;-2.7473885;-45.7206066
MA;BR-316;Crescente;X;;;-2.75606;-45.718212
MA;BR-316;Crescente;X;;;-2.7647329;-45.7157923
MA;BR-316;Crescente;X;;;-2.7734095;-45.7134423
MA;BR-316;Crescente;;X;;-2.7820978;-45.7110709
MA;BR-316;Crescente;;X;;-2.7907829;-45.7087102
MA;BR-316;Crescente;;;X;-2.807261;-45.7042201
MA;BR-316;Crescente;X;;;-2.8081371;-45.7039775
MA;BR-316;Crescente;;X;;-2.8168761;-45.701593
MA;BR-316;Crescente;;;X;-2.8256191;-45.6992555
MA;BR-316;Crescente;;;X;-2.834353;-45.6969077
MA;BR-316;Crescente;;;X;-2.8430956;-45.6945585
MA;BR-316;Crescente;;X;;-2.8518235;-45.6922029
MA;BR-316;Crescente;;;X;-2.8605639;-45.6898564
MA;BR-316;Crescente;;;X;-2.86931;-45.6875007
MA;BR-316;Crescente;;;;-2.8780492;-45.6851525
MA;BR-316;Crescente;;;;-2.8867686;-45.6828038
MA;BR-316;Crescente;;;X;-2.8955135;-45.6804519
MA;BR-316;Crescente;;;;-2.9042579;-45.6780996
MA;BR-316;Crescente;;;;-2.9129831;-45.6757488
MA;BR-316;Crescente;;;;-2.9217284;-45.6733855
MA;BR-316;Crescente;;;;-2.9304693;-45.671033
MA;BR-316;Crescente;;;X;-2.9391805;-45.6686833
MA;BR-316;Crescente;;;;-2.9479086;-45.6663224
MA;BR-316;Crescente;;;;-2.9566309;-45.6639714
MA;BR-316;Crescente;;;;-2.9653634;-45.6615914
MA;BR-316;Crescente;;;;-2.9740943;-45.6592009
MA;BR-316;Crescente;;;X;-2.9828088;-45.6567665
MA;BR-316;Crescente;;;;-2.9915199;-45.6542936
MA;BR-316;Crescente;;;;-3.0002169;-45.6518364
MA;BR-316;Crescente;;;;-3.0089182;-45.6493646
MA;BR-316;Crescente;;;;-3.0176588;-45.6469608
MA;BR-316;Crescente;;;;-3.026368;-45.6445826
MA;BR-316;Crescente;;;;-3.0350995;-45.6422006
MA;BR-316;Crescente;;;;-3.0438422;-45.6398119
MA;BR-316;Crescente;;;;-3.052557;-45.6374314
MA;BR-316;Crescente;;;;-3.0615398;-45.6376213
MA;BR-316;Crescente;;;;-3.0705468;-45.6384409
MA;BR-316;Crescente;;;;-3.079562;-45.6392201
MA;BR-316;Crescente;;;;-3.0885705;-45.6399955
MA;BR-316;Crescente;;X;;-3.0975879;-45.6407658
MA;BR-316;Crescente;X;;;-3.1065964;-45.6415445
MA;BR-316;Crescente;;;X;-3.1156204;-45.6423273
MA;BR-316;Crescente;;;X;-3.1246316;-45.6431072
MA;BR-316;Crescente;;;X;-3.1336313;-45.6438762
MA;BR-316;Crescente;;;;-3.1426516;-45.6446727
MA;BR-316;Crescente;;;X;-3.151657;-45.6454907
MA;BR-316;Crescente;;;X;-3.1616031;-45.6463787
MA;BR-316;Crescente;;;X;-3.1696673;-45.6471022
MA;BR-316;Crescente;;;X;-3.1786949;-45.6478846
MA;BR-316;Crescente;X;;;-3.1940173;-45.6491836
MA;BR-316;Crescente;X;;;-3.1967128;-45.6494187
MA;BR-316;Crescente;X;;;-3.2057062;-45.6501974
MA;BR-316;Crescente;;X;;-3.2146977;-45.6509674
MA;BR-316;Crescente;;;X;-3.2236757;-45.651727
MA;BR-316;Crescente;X;;;-3.2326843;-45.652504
